Time,
2017-01-06 00:00:00 UTC,6.42296511130931
2017-01-07 00:00:00 UTC,5.53338119387336
2017-01-08 00:00:00 UTC,3.64698373887572
2017-01-09 00:00:00 UTC,2.09481841642592
2017-01-10 00:00:00 UTC,1.48749965279853
2017-01-11 00:00:00 UTC,5.07003745347905
2017-01-12 00:00:00 UTC,4.14873808666829
2017-01-13 00:00:00 UTC,3.08346188954216
2017-01-14 00:00:00 UTC,2.02774496131028
2017-01-15 00:00:00 UTC,0.86217107948455
2017-01-16 00:00:00 UTC,0.93916611963052
2017-01-17 00:00:00 UTC,2.57645202982186
2017-01-18 00:00:00 UTC,3.14228447577804
2017-01-19 00:00:00 UTC,1.67743962929276
2017-01-20 00:00:00 UTC,0.948403255661186
2017-01-21 00:00:00 UTC,1.66054554884601
2017-01-22 00:00:00 UTC,1.98739484141282
2017-01-23 00:00:00 UTC,1.33883679575808
2017-01-24 00:00:00 UTC,1.95974112043363
2017-01-25 00:00:00 UTC,1.36357293659933
2017-01-26 00:00:00 UTC,1.05237293172672
2017-01-27 00:00:00 UTC,0.735818452853419
2017-01-28 00:00:00 UTC,0.318942916180364
2017-01-29 00:00:00 UTC,0.487670530358074
2017-01-30 00:00:00 UTC,0.504535314100357
2017-01-31 00:00:00 UTC,1.3338251008651
2017-02-01 00:00:00 UTC,1.28898286534225
2017-02-02 00:00:00 UTC,1.13191139255921
2017-02-03 00:00:00 UTC,2.21482209860118
2017-02-04 00:00:00 UTC,1.41834774686877
2017-02-05 00:00:00 UTC,1.28448419117495
2017-02-06 00:00:00 UTC,0.894988362904014
2017-02-07 00:00:00 UTC,1.05054172241355
2017-02-08 00:00:00 UTC,2.02139778977127
2017-02-09 00:00:00 UTC,4.82415800749169
2017-02-10 00:00:00 UTC,3.17216948652703
2017-02-11 00:00:00 UTC,1.57802504902051
2017-02-12 00:00:00 UTC,0.395398396145362
2017-02-13 00:00:00 UTC,1.54154360222934
2017-02-14 00:00:00 UTC,1.57588613651388
2017-02-15 00:00:00 UTC,0.699070047016543
2017-02-16 00:00:00 UTC,1.15321538326287
2017-02-17 00:00:00 UTC,1.36469804672435
2017-02-18 00:00:00 UTC,1.08618027789045
2017-02-19 00:00:00 UTC,1.17432680856585
2017-02-20 00:00:00 UTC,1.06613735360518
2017-02-21 00:00:00 UTC,2.04075650026163
2017-02-22 00:00:00 UTC,1.80895230762843
2017-02-23 00:00:00 UTC,1.9655201249977
2017-02-24 00:00:00 UTC,4.61521344038095
2017-02-25 00:00:00 UTC,2.38109078840832
2017-02-26 00:00:00 UTC,2.08908984257044
2017-02-27 00:00:00 UTC,1.80802452302631
2017-02-28 00:00:00 UTC,2.48869731922666
2017-03-01 00:00:00 UTC,2.18876378672488
2017-03-02 00:00:00 UTC,2.60837406234201
2017-03-03 00:00:00 UTC,2.44279672973556
2017-03-04 00:00:00 UTC,2.33516956932345
2017-03-05 00:00:00 UTC,1.46772851327152
2017-03-06 00:00:00 UTC,1.20038146414225
2017-03-07 00:00:00 UTC,5.13373246087133
2017-03-08 00:00:00 UTC,5.15666643662051
2017-03-09 00:00:00 UTC,3.76304724447126
2017-03-10 00:00:00 UTC,9.79605905747708
2017-03-11 00:00:00 UTC,4.5243847412329
2017-03-12 00:00:00 UTC,2.97107265970239
2017-03-13 00:00:00 UTC,3.25711778201626
2017-03-14 00:00:00 UTC,2.23782941474823
2017-03-15 00:00:00 UTC,1.18866795552691
2017-03-16 00:00:00 UTC,4.63325610031726
2017-03-17 00:00:00 UTC,6.11595391775245
2017-03-18 00:00:00 UTC,7.56590160743938
2017-03-19 00:00:00 UTC,4.78326993442543
2017-03-20 00:00:00 UTC,2.86664849370724
2017-03-21 00:00:00 UTC,3.38412053481927
2017-03-22 00:00:00 UTC,5.04798275678233
2017-03-23 00:00:00 UTC,2.55563294351442
2017-03-24 00:00:00 UTC,3.76375226004432
2017-03-25 00:00:00 UTC,4.94775746600473
2017-03-26 00:00:00 UTC,3.56200642455791
2017-03-27 00:00:00 UTC,3.12630078975301
2017-03-28 00:00:00 UTC,2.61256461343137
2017-03-29 00:00:00 UTC,3.22275300348901
2017-03-30 00:00:00 UTC,2.29151149098252
2017-03-31 00:00:00 UTC,2.36730665105252
2017-04-01 00:00:00 UTC,2.20776049754804
2017-04-02 00:00:00 UTC,2.13486940433256
2017-04-03 00:00:00 UTC,3.32759221364249
2017-04-04 00:00:00 UTC,2.40503222083216
2017-04-05 00:00:00 UTC,1.74620655810133
2017-04-06 00:00:00 UTC,2.40213658429231
2017-04-07 00:00:00 UTC,2.13878983232544
2017-04-08 00:00:00 UTC,1.73270814090718
2017-04-09 00:00:00 UTC,1.41353220309481
2017-04-10 00:00:00 UTC,1.07596694019187
2017-04-11 00:00:00 UTC,1.41629822448809
2017-04-12 00:00:00 UTC,1.37275350791691
2017-04-13 00:00:00 UTC,2.67500171299016
2017-04-14 00:00:00 UTC,1.75789869517017
2017-04-15 00:00:00 UTC,5.0706855651049
2017-04-16 00:00:00 UTC,0.96257512476046
2017-04-17 00:00:00 UTC,1.58421472299401
2017-04-18 00:00:00 UTC,1.10825094482088
2017-04-19 00:00:00 UTC,1.18391874532217
2017-04-20 00:00:00 UTC,1.21763623341785
2017-04-21 00:00:00 UTC,1.24318111840581
2017-04-22 00:00:00 UTC,1.2871956273644
2017-04-23 00:00:00 UTC,1.0505989862119
2017-04-24 00:00:00 UTC,0.83402446696676
2017-04-25 00:00:00 UTC,1.16997321773414
2017-04-26 00:00:00 UTC,1.60674929081309
2017-04-27 00:00:00 UTC,2.0446176346509
2017-04-28 00:00:00 UTC,4.15749028866238
2017-04-29 00:00:00 UTC,2.53112666850885
2017-04-30 00:00:00 UTC,2.5073894632402
2017-05-01 00:00:00 UTC,4.04243424697323
2017-05-02 00:00:00 UTC,3.71233111879333
2017-05-03 00:00:00 UTC,3.2190510412897
2017-05-04 00:00:00 UTC,6.85900610611104
2017-05-05 00:00:00 UTC,5.92155970713183
2017-05-06 00:00:00 UTC,2.73585223401634
2017-05-07 00:00:00 UTC,2.51073565670621
2017-05-08 00:00:00 UTC,3.92584318680471
2017-05-09 00:00:00 UTC,7.80458758726007
2017-05-10 00:00:00 UTC,4.37239728823216
2017-05-11 00:00:00 UTC,5.43477913896178
2017-05-12 00:00:00 UTC,7.78477948287971
2017-05-13 00:00:00 UTC,6.9375981199791
2017-05-14 00:00:00 UTC,4.21189371100142
2017-05-15 00:00:00 UTC,4.86310085747769
2017-05-16 00:00:00 UTC,3.67855897620806
2017-05-17 00:00:00 UTC,4.34418074447926
2017-05-18 00:00:00 UTC,3.23306120791016
2017-05-19 00:00:00 UTC,4.67940627791951
2017-05-20 00:00:00 UTC,3.00224816789042
2017-05-21 00:00:00 UTC,6.51141093022449
2017-05-22 00:00:00 UTC,12.5877552541808
