Time,Market_value,Volume,Price
1546840800,137413270504.43800,15309490560.39490,0
1546848000,137265198835.4570,15355281721.773800,0
1546855200,135928692779.64100,15671997277.685900,0
1546862400,135842237494.91000,15145528058.683100,0
1546869600,136152695058.26700,14675592755.901800,0
1546876800,136113576500.86300,15287060531.643900,0
1546884000,136490247036.59900,14990302583.966300,0
1546891200,136210683354.37200,14454576285.357500,0
1546898400,135686452922.33300,14354939819.396700,0
1546905600,135948027981.74800,14044707289.121800,0
1546912800,134720732392.09800,13312969477.497600,0
1546920000,134610606137.3480,12191901123.076200,0
1546927200,134788368485.36200,12209014125.911100,0
1546934400,135186394550.1410,12187785809.281300,0
1546941600,135874016359.56300,12126126325.419200,0
1546948800,136802111203.38800,12844284381.687500,0
1546956000,137663976323.4720,13240113091.520600,0
1546963200,136344631893.14400,13772746546.543500,0
1546963200,136241059550.28400,13768431575.2493,0
1546970400,136062004622.82100,13626496842.010200,0
1546977600,136184936159.83600,13499616252.660000,0
1546984800,136025764357.63600,13454598456.189800,0
1546992000,136091836907.37000,13559304157.063800,0
1546999200,137079881027.5150,13726478093.855600,0
1547006400,137096586878.1220,13667392787.086900,0
1547013600,136883294391.90500,13699664616.889600,0
1547020800,136903495456.94800,13605924963.076700,0
1547028000,137219393524.14500,13436465891.283900,0
1547035200,136810583648.38800,13314079856.997000,0
1547042400,136066579998.77000,13145679343.234100,0
1547049600,136292905680.46200,12680696394.41160,0
1547056800,136529742117.68700,12604842854.741700,0
1547064000,136724438283.18000,12674196723.529800,0
1547071200,136814045658.67700,13337387991.28060,0
1547078400,137331856095.83900,13341038291.789000,0
1547085600,137529997670.20100,13144758796.134400,0
1547092800,137762303601.90500,13497533981.551100,0
1547100000,132458643684.66800,14544839547.512200,0
1547107200,128570677901.62000,15481646098.694600,0
1547114400,127125013771.40600,16436197141.971400,0
1547121600,127049823084.38000,16866069672.358200,0
1547128800,126948218295.75500,17222989184.27190,0
1547136000,122617939491.9440,17517873387.93630,0
1547143200,121737238185.21700,17982470843.636600,0
1547150400,122530857032.78200,18943410980.144800,0
1547157600,122298013370.99500,18838025913.160500,0
1547164800,122786492013.08800,19312765619.112700,0
1547172000,122554017662.16800,19462520044.21540,0
1547179200,121781483243.02900,19383175320.68580,0
1547186400,122615699591.03100,18368317505.043300,0
1547193600,123267651814.77400,17306426674.56820,0
1547200800,122285114985.67400,16386538168.74840,0
1547208000,122096687168.11400,15613783841.805500,0
1547215200,122913851869.40000,15908469942.660900,0
1547222400,123119019425.55600,14957130189.200500,0
1547229600,123136625764.00300,14497490084.413300,0
1547236800,123059945645.71000,14004073085.802500,0
1547244000,122342155385.30300,13735515713.998300,0
1547251200,122695957767.36100,13701802647.422600,0
1547258400,122605607014.90000,13748706434.141000,0
1547265600,122831054664.1730,13565230359.239600,0
1547272800,122347567885.69200,13205750486.531500,0
1547280000,122136576894.47300,12456052315.27350,0
1547287200,122155768949.96700,12142773533.255300,0
1547294400,122184350154.50000,12035114400.975700,0
1547301600,122348736465.0260,12057282623.063200,0
1547308800,122485400711.01900,11994589619.333300,0
1547316000,122597365812.49900,12096098273.797500,0
1547323200,122493991183.1150,11784908529.268700,0
1547323200,122484102349.16300,11784688683.74350,0
1547330400,122299702709.91200,11785845212.24120,0
1547337600,121943221201.8340,11464495628.41500,0
1547344800,122060964950.17100,11199367965.377600,0
1547352000,122417870996.72200,11142554645.074400,0
1547359200,122135038920.55100,11196055246.729600,0
1547366400,122139261961.6950,11188655997.503300,0
1547373600,122154162066.37400,11069573211.388300,0
1547380800,122164652234.26700,11167367997.651300,0
1547388000,121745964993.0140,11061112783.56070,0
1547395200,117994641105.13100,11402627228.064500,0
1547402400,117068949848.65900,11731732811.935700,0
1547409600,116788550739.17400,11994621672.088900,0
1547416800,116852800863.08200,11694952228.614600,0
1547424000,117456713026.49000,11497035920.81970,0
1547431200,117947332889.65400,12144581268.350300,0
1547431200,117947329324.53900,12144581266.576800,0
1547438400,118172640490.93100,12377748118.352500,0
1547445600,118566475533.01600,12628413002.497800,0
1547452800,118247946836.04400,13027221459.370900,0
1547460000,118068004072.27500,13503291999.735900,0
1547467200,117902499341.3310,13574516153.573300,0
1547474400,118873603760.57900,14607195123.86930,0
1547481600,123270562532.11500,17344571405.20740,0
1547488800,124007396247.73300,17284250508.000500,0
1547496000,123495933318.93300,17485699075.28030,0
1547503200,123563712653.7230,17898077053.345000,0
1547510400,123915974298.87700,18155092146.33870,0
1547517600,123747527661.48600,17800793916.704300,0
1547524800,123653939604.62800,17534136406.407700,0
1547532000,123252238938.11100,17171888455.458100,0
1547539200,123181418063.70700,17015612942.974700,0
1547546400,122567879082.39700,16771883670.757300,0
1547553600,122641721901.86700,16570693330.45810,0
1547560800,122885536419.9920,16784630116.458800,0
1547568000,122385457334.50100,14530214146.61900,0
1547568000,122108591474.48000,14506699721.411000,0
1547575200,122291668612.50800,14293501271.81890,0
1547582400,120680765318.22600,14086263713.014000,0
1547589600,120334699428.21400,14138403186.996200,0
1547596800,120616386088.2220,14333091470.888700,0
1547604000,120533590268.59600,14185931196.639300,0
1547611200,121112426195.90300,14396540340.669300,0
1547618400,121273565543.72200,14419582379.089400,0
1547625600,121731111108.97700,14571068909.235500,0
1547632800,122398804850.70700,14265312864.002000,0
1547640000,122751165717.48900,16032896573.54660,0
1547647200,122108917026.04800,16423328579.509100,0
1547654400,121642586166.15800,16344924631.029300,0
1547661600,121660254834.63500,16371484382.325500,0
1547668800,121415972228.78300,16190119633.408500,0
1547676000,121641367421.88800,15761511733.934400,0
1547683200,121938716943.9560,15611849019.939500,0
1547690400,121457917875.56800,15573374193.642600,0
1547697600,121230056240.5640,14859339406.241600,0
1547704800,121282467006.58100,14704808151.213800,0
1547712000,121343495879.36100,14653108789.495200,0
1547719200,120944335961.9910,14822779555.699700,0
1547726400,120959907636.70800,14287389481.09170,0
1547733600,121040011052.26800,13803375809.523300,0
1547733600,120984478683.1470,13798497584.681200,0
1547740800,121723660293.69400,14632054436.336200,0
1547748000,122212919678.00300,15527365522.457800,0
1547755200,122305753004.57900,15866393041.682900,0
1547762400,122549787167.22900,16179793100.457300,0
1547769600,122559306578.89300,15913263819.637000,0
1547776800,122393973809.4220,15478972826.681200,0
1547784000,122196954264.87900,15534524526.280300,0
1547791200,122163611869.22000,15514447362.680300,0
1547798400,121982528541.54300,15890570239.689100,0
1547805600,121754046901.98400,15786010233.049400,0
1547812800,121146377046.43900,15844093838.75610,0
1547820000,121250108248.63000,15982361105.166200,0
1547827200,121470206765.1380,15408786058.4097,0
1547834400,120830079032.09900,14808380485.421500,0
1547841600,121180215657.5110,14654970463.373900,0
1547848800,121390210573.41200,14479685242.440100,0
1547856000,121516327313.65600,13796643128.819600,0
1547863200,122033942340.42200,13715401467.067800,0
1547870400,122201281372.45700,13570619352.108600,0
1547877600,122071187163.81800,12854571596.961000,0
1547884800,122260988488.51000,12831946780.97330,0
1547892000,124800380633.97100,13652107027.430700,0
1547899200,124640606684.67900,13636372257.398000,0
1547906400,124492744353.37600,13322666254.317700,0
1547913600,124726063494.7500,13365740115.547200,0
1547920800,124567709242.32400,13514515348.185400,0
1547928000,124552033742.89800,13541324238.68410,0
1547935200,124402698575.27700,13545671583.037100,0
1547942400,124320815067.03600,13305101253.402500,0
1547949600,124494041275.13800,13736410528.109900,0
1547956800,124284476530.22800,14047905008.023100,0
1547964000,123708183986.79000,14130222224.803300,0
1547971200,123874402498.82800,14007296716.607700,0
1547978400,123254895718.33600,13251147047.8529,0
1547978400,123245593872.37200,13250899381.816100,0
1547985600,119129448875.61900,13690401671.54230,0
1547992800,118942905890.82600,14105580192.414900,0
1548000000,118580974105.81900,14414821836.431800,0
1548007200,116918736418.31300,14570119280.392300,0
1548014400,117246810925.52600,14237098877.70530,0
1548021600,117738423244.8910,14246752592.0219,0
1548028800,117541591543.47700,14518749967.110300,0
1548036000,118912893900.66700,14147240705.084100,0
1548043200,118508637455.72900,14243641927.23070,0
1548050400,118580632371.63200,14258291888.15930,0
1548057600,118608947126.97900,14158987808.387300,0
1548064800,119047990848.58900,13903052741.636900,0
1548072000,119481817399.47500,12840954780.975200,0
1548079200,119093000183.24200,12516179940.059300,0
1548086400,119446418076.58900,12034231204.02460,0
1548093600,119031106031.44300,11849272855.083900,0
1548100800,118829311248.84800,11819624711.57690,0
1548108000,118147876257.4830,11873030275.453200,0
1548115200,118386164603.93500,11974937500.849500,0
1548122400,118341583666.06300,12036545714.346000,0
1548129600,118387116218.66100,12186666875.876400,0
1548136800,118877306435.20500,12431648540.244200,0
1548144000,119022005847.98400,12587626234.768500,0
1548151200,118817888792.16900,13108864378.828100,0
1548158400,118668232516.6860,14147374236.907800,0
1548165600,116452045986.56800,14380089865.66930,0
1548172800,120039176056.75500,15288583839.976400,0
1548172800,119943072458.41900,15281698116.745600,0
1548180000,120659096775.0930,15742314282.154600,0
1548187200,120563183736.70700,16297494714.057100,0
1548194400,120282110439.51400,16679827305.621700,0
1548201600,120297183306.26000,16664188417.941800,0
1548208800,120613209895.72800,16609428462.708300,0
1548216000,120336034623.31100,16510286078.204200,0
1548223200,120384535744.6150,16888882945.997200,0
1548230400,120120418003.12900,17170290679.07090,0
1548237600,120223797685.26700,17080111020.83300,0
1548244800,120563080446.04900,15642762357.592500,0
1548252000,120288299666.01200,14328495098.16970,0
1548259200,120138362405.56800,11940248095.53280,0
1548266400,118376588081.9940,11677661410.313000,0
1548273600,117584785979.56300,11413018176.586200,0
1548280800,117968996070.63700,11395287893.147700,0
1548288000,117793219010.45200,11394113766.371800,0
1548295200,119043027040.48800,11440780689.582900,0
1548302400,118944237826.82900,11534008313.861800,0
1548309600,118997979429.95000,11481221814.007800,0
1548316800,119211778605.65800,11619474102.191800,0
1548324000,119343710366.23000,11624839461.204200,0
1548331200,119893018118.44000,11840922392.850400,0
1548338400,119861283547.37000,11723246830.483800,0
1548345600,119734944764.71400,11571110783.195300,0
1548352800,120315752094.54800,11636092514.900400,0
1548360000,120514710230.94800,11680982234.093400,0
1548367200,120163360715.73200,11699953894.61250,0
1548374400,120089318712.10700,11288471982.659300,0
1548374400,119993645629.2540,11281321754.176400,0
1548381600,120149745209.08200,11054744322.743600,0
1548388800,119782120493.8340,10686889861.798700,0
1548396000,119764383694.6520,10798573152.945100,0
1548403200,119406127567.03100,11139723500.17910,0
1548410400,118986935717.2940,11259029658.179800,0
1548417600,118885074144.55600,11629829289.54800,0
1548424800,119087217018.79000,11756110742.952500,0
1548432000,119200683608.01200,11784266264.327300,0
1548439200,119012582799.28600,11753814448.785100,0
1548446400,119078164690.31800,11538779258.210800,0
1548453600,119417615971.93700,11580608340.130200,0
1548460800,119388903937.74000,11604768640.023000,0
1548460800,119330038891.39200,11600209841.785400,0
1548468000,119494386435.71300,11565829006.75710,0
1548475200,119743381027.97400,11679639728.193600,0
1548482400,120063712970.27000,11686918489.04680,0
1548489600,120780591792.16900,11785568992.305500,0
1548496800,120423356309.26500,11597236957.1107,0
1548504000,120130117986.99600,11101146663.794000,0
1548511200,120035950747.58800,11110120932.391100,0
1548518400,119643968001.4130,11148848129.56710,0
1548525600,119690488374.21200,11069455430.447800,0
1548532800,119662813862.03600,11039365134.24730,0
1548540000,119776046787.38300,10966797325.631700,0
1548547200,119405881109.80700,11107014631.767100,0
1548554400,119668958631.08100,11248159325.057500,0
1548561600,119397107218.36000,11507609969.196200,0
1548568800,119264257911.62600,11653379823.51180,0
1548576000,119298576177.66300,11124742655.607300,0
1548583200,118419492310.63200,11284123936.376700,0
1548590400,118206252777.16600,11362499050.86610,0
1548597600,117933921378.57900,11749345936.47350,0
1548604800,118403673159.97300,11802876752.415800,0
1548604800,118396670363.12600,11802317350.988300,0
1548612000,118479246718.37500,12143760459.77280,0
1548619200,118546637343.73200,12173766881.630300,0
1548626400,118332409257.02200,12113879088.93520,0
1548633600,117744709788.87500,11986136823.396800,0
1548640800,116127416320.21800,12054866605.47470,0
1548648000,114694452241.85300,12618583670.03200,0
1548655200,113776944831.43200,13303400877.154200,0
1548662400,113462481406.42500,13606064691.79110,0
1548669600,113404175993.5700,13584246669.066000,0
1548676800,112621332994.39700,13725763491.445300,0
1548684000,112068274022.54700,13631540062.497900,0
1548691200,111834113200.0460,14148611953.920200,0
1548698400,111977581901.2070,14296430785.416700,0
1548705600,112226702734.50800,14667907370.917400,0
1548712800,112678760512.70400,15076780660.432200,0
1548720000,112787797299.20000,15050420184.942300,0
1548727200,112317188902.52700,14669802397.366400,0
1548734400,111756410306.9760,14184229168.70780,0
1548741600,111016613501.85400,13674721184.687500,0
1548748800,111210436947.30500,13647214009.271100,0
1548756000,111330310965.29000,13659155866.829500,0
1548763200,111597616460.38500,13535313744.665500,0
1548770400,112154563925.15400,13487288904.56570,0
1548777600,112503748068.3150,13042311943.009800,0
1548784800,112170084588.23800,12945293903.417800,0
1548792000,112466229128.52800,12941696148.294900,0
1548799200,112254985623.25700,13027016088.916300,0
1548806400,111593915618.86400,12998718238.26450,0
1548813600,112024896225.87100,13145239048.136600,0
1548820800,112730752946.84400,12937773711.159900,0
1548828000,112530600520.57100,12710428218.527900,0
1548835200,112625283977.50300,12518384135.702600,0
1548835200,112456474202.96400,12506048416.256600,0
1548842400,112777294432.33300,12552462637.404200,0
1548849600,114128097995.82100,13091718133.484100,0
1548856800,114462550288.46100,13625035191.819900,0
1548864000,114536205422.98900,13364264852.216900,0
1548864000,114236217221.58700,13343230389.853500,0
1548871200,114674425927.41800,13497396047.138600,0
1548878400,114124156527.44900,13621798990.443600,0
1548885600,114448903438.67000,13698865091.643600,0
1548892800,115537708790.70700,13989976363.932200,0
1548900000,115431603410.96700,14093238893.58740,0
1548907200,115067612182.7730,13786912276.995500,0
1548914400,114770615972.5650,13712911953.767100,0
1548921600,113740589843.95000,13805983998.535700,0
1548928800,112941214560.2810,14119034035.853500,0
1548936000,112880324013.88700,13614428239.619400,0
1548943200,112771858530.31200,13108429432.805400,0
1548950400,112878160677.44000,12978464343.843300,0
1548957600,112712140799.05700,12887248869.569700,0
1548964800,113064565199.31000,12646272646.442700,0
1548972000,113104060480.6440,12502533906.290900,0
1548979200,112562587707.50000,12238070726.822300,0
1548986400,111708443271.19100,12229272848.708500,0
1548993600,111778411053.28400,12438741035.524400,0
1549000800,111659199514.5250,12501606902.767400,0
1549008000,111886508050.71400,12285079316.64130,0
1549008000,111881722713.88200,12285101184.491300,0
1549015200,112605829508.28500,12026561138.54620,0
1549022400,113578799159.42500,11948449653.36220,0
1549029600,113571528899.06300,11879308862.157200,0
1549036800,113240751859.91500,11651203230.692200,0
1549044000,113559583730.59800,11549818505.083400,0
1549051200,113742645246.98000,11577567484.74100,0
1549058400,113814968700.09200,11726390729.626600,0
1549065600,113481070825.97700,11693283115.106600,0
1549072800,113497682740.45700,11516563794.152100,0
1549080000,113473400076.49200,11265604607.433800,0
1549087200,113268807278.25800,11292956464.70780,0
1549094400,113284627166.854,11015791475.289700,0
1549101600,113801727597.95500,11157399410.258400,0
1549108800,113959421880.43400,10944354570.223200,0
1549116000,113705888140.41100,10804202831.323800,0
1549123200,113437101002.05700,10823163543.68630,0
1549130400,113668703019.37700,10677866688.198000,0
1549137600,113731388227.39200,10527135829.233000,0
1549144800,114087614726.67500,10529492271.057800,0
1549152000,114804277652.33900,10887538686.783900,0
1549159200,114533563195.06000,10999343480.13570,0
1549166400,114583235468.72400,10934518590.204800,0
1549173600,114520539271.35300,10890162051.205600,0
1549180800,113889166141.55100,10840996765.93680,0
1549188000,113898948807.04700,10854899299.921700,0
1549195200,113836600899.7760,10818277805.078900,0
1549202400,113796715877.56500,10821350603.151800,0
1549209600,113585912955.94200,10680136800.53610,0
1549216800,113519841106.25700,10742576863.711900,0
1549224000,112790931460.5930,11021057745.712500,0
1549231200,112937710847.66800,10921156401.883300,0
1549238400,113301984303.17800,10445163519.957300,0
1549245600,113374934323.21200,10340491220.873900,0
1549252800,113548669782.06300,10338979123.333300,0
1549260000,113485838791.36200,10365108529.68500,0
1549267200,113573181001.09400,10362307858.862800,0
1549274400,113140651949.70600,10578382929.198900,0
1549281600,113066226025.4790,10920337074.413700,0
1549288800,113274873662.31800,10983795660.409500,0
1549296000,113292084336.21000,10874995501.419700,0
1549303200,113451222914.99800,10991134801.14460,0
1549310400,113593742968.81300,11013210434.865200,0
1549317600,113237693723.11800,10950610280.9846,0
1549324800,113075410860.4480,10858103462.157700,0
1549332000,113031757605.20200,10880398686.695800,0
1549339200,113041124438.8580,11056707415.428800,0
1549346400,113059036453.83400,11268730762.823400,0
1549353600,113238548894.85700,11166541839.404900,0
1549360800,113416330344.6280,10905978477.370700,0
1549368000,113134106876.56600,10730469309.726800,0
1549375200,112878314163.80100,10798058711.23090,0
1549382400,112945869415.66400,10750961880.680500,0
1549389600,113145918786.46400,10746740042.17720,0
1549396800,113242428682.19000,10563708973.945600,0
1549404000,113342012980.56600,10642232172.377900,0
1549411200,112477478444.92300,10905930458.193200,0
1549418400,111224616894.1350,11372674772.90750,0
1549425600,111050815488.43100,11179543664.980400,0
1549432800,111297503918.46600,11059974098.151200,0
1549440000,111232035655.04300,11000363515.504900,0
1549447200,110917997882.41000,10942052381.546500,0
1549454400,110927582329.25500,11010455665.267600,0
1549461600,110729373151.26800,10822119259.14880,0
1549468800,111603326944.32800,10982103915.46840,0
1549476000,111104657507.49000,11028167455.327500,0
1549483200,111156577038.7680,10981658395.272300,0
1549490400,111363884195.02400,11082975036.9692,0
1549497600,111322270237.36900,10986677061.433200,0
1549504800,111634260071.04400,10332577662.57750,0
1549512000,111825213483.737,10273268918.515900,0
1549519200,111691852766.8520,10430508153.838000,0
1549526400,111187104589.93000,10494465967.989100,0
1549533600,111290660213.36300,10607240760.655400,0
1549540800,111320181419.32200,10754770307.524000,0
1549548000,111295218256.05800,10870413558.110600,0
1549555200,110953199666.1310,10464313284.680700,0
1549562400,110914818107.69600,10185985102.879500,0
1549569600,110937403657.95300,10110796390.936200,0
1549576800,110871718136.90800,10039027429.454400,0
1549576800,110867332280.61800,10038971148.58240,0
1549584000,110656810025.5870,9848258368.804820,0
1549591200,110619627023.67600,10008118970.07770,0
1549598400,110813813277.74900,10081945516.626900,0
1549605600,110834555847.7150,10037319487.48010,0
1549612800,111599910840.21500,10612217729.516000,0
1549620000,112599589534.03000,11413986380.247600,0
1549627200,112904896896.8940,11644260398.448100,0
1549634400,113629471360.88700,11969727863.790900,0
1549641600,118255053434.11400,14371587845.703000,0
1549648800,120141411993.72000,16164981265.159900,0
1549656000,119909158562.52800,16895572954.221400,0
1549663200,119291819893.5540,17232031505.90610,0
1549670400,119742346243.59100,17806756434.51820,0
1549677600,119463943076.39800,18121284718.978900,0
1549684800,119722377790.70500,18359958713.421300,0
1549692000,119856008232.37500,18246329325.62020,0
1549699200,120505239740.20500,18407334584.759700,0
1549706400,120573375060.5740,17917268591.35350,0
1549713600,120402087519.44300,17879287003.908000,0
1549720800,120308082670.98700,17858033546.767500,0
1549728000,119808653594.0180,15773268681.574900,0
1549735200,119978618676.27800,13946880821.6703,0
1549742400,120314876919.04000,13755222174.595900,0
1549749600,120509783518.98600,13600848633.552100,0
1549756800,120608510859.85500,13050017921.15870,0
1549764000,120531997922.76600,12695927186.138000,0
1549771200,120496796585.13800,12418152398.177700,0
1549778400,119492123418.26600,12595006493.725700,0
1549785600,119399477599.56600,12640762985.54230,0
1549792800,119678376132.7580,12558952231.496700,0
1549800000,119134926630.29200,12373942321.1083,0
1549807200,119013489429.18600,12270518213.568800,0
1549814400,119610110060.29900,12320632868.197100,0
1549821600,119883671620.42200,12545451251.901100,0
1549828800,119781970109.68900,12904146909.689100,0
1549836000,120775108253.88700,13193328625.261700,0
1549843200,120203458471.86100,14020147957.606800,0
1549850400,119860383293.73500,14167769388.314600,0
1549857600,119635276034.07400,14240345981.993900,0
1549864800,119735264527.45500,13900960052.698600,0
1549872000,119887007985.94100,13567742407.280600,0
1549879200,119960625826.14800,13549373428.82850,0
1549886400,120114627602.62000,14146384712.392100,0
1549893600,120240088370.6520,14358832974.901100,0
1549900800,119615265392.57000,14047098975.583100,0
1549908000,120002831683.0830,14182945759.01790,0
1549915200,120230079623.281,14323086188.939000,0
1549922400,119951867464.15900,14362213325.857600,0
1549929600,119060933855.05900,13490626981.509400,0
1549936800,119149551633.66300,13495828980.427600,0
1549944000,119586179194.8930,13501953240.768500,0
1549951200,119585931422.49600,13476714005.466200,0
1549958400,119192211311.99700,13494108483.016500,0
1549965600,118967156446.82000,13498375620.40410,0
1549972800,119376533668.73000,13799728411.648700,0
1549980000,119271704809.61000,13614392086.798000,0
1549987200,119445278738.2600,13283825901.240800,0
1549994400,120160281491.72400,13693068343.10300,0
1550001600,120530818516.04400,13842616015.84200,0
1550008800,119915010610.9430,14163404602.082600,0
1550016000,120296916128.97800,14157400328.480500,0
1550016000,120288300238.1570,14156620017.369700,0
1550023200,120413046803.8710,14215690714.091200,0
1550030400,120658838824.2080,14175613281.396800,0
1550037600,120923259933.30200,14590172024.31080,0
1550044800,120243606948.18400,14692181671.363300,0
1550052000,119893477565.47500,15464226854.119800,0
1550059200,119783732765.50300,15649183130.51060,0
1550066400,119395772718.53100,15593876232.213000,0
1550073600,119407419236.21700,15977384491.645600,0
1550080800,119578421310.84600,15646420519.335800,0
1550088000,119288384251.21200,15144854856.525000,0
1550095200,119361719135.34200,14844294982.193200,0
1550102400,119783535248.33300,14580484248.13090,0
1550109600,119702320313.79400,14707355228.991700,0
1550116800,119788620716.65100,14657878066.46960,0
1550124000,119347209637.68400,14381546278.541000,0
1550131200,119239288279.79200,14327502378.320800,0
1550138400,118855979716.15500,14023997135.33030,0
1550145600,118601889686.99100,14012542042.50940,0
1550152800,118795230446.16500,13391802856.899200,0
1550160000,119192551699.88300,13179506545.673100,0
1550167200,119312916357.25000,13306670681.870100,0
1550174400,118985954440.96200,13431026603.495800,0
1550181600,118823358196.16500,13317500995.08390,0
1550188800,118838382150.14300,13200275599.860100,0
1550196000,119052010778.69900,13287640247.257500,0
1550203200,119476596096.72500,13603955447.866900,0
1550210400,119533365636.71700,13522311554.323700,0
1550217600,119354732028.94400,8746698575.553810,0
1550224800,119504133925.27700,13392137327.069300,0
1550232000,119646757446.02900,13445141502.161000,0
1550239200,119179677938.61300,14331025940.625300,0
1550246400,118930360428.15800,14731473137.071900,0
1550253600,119040190498.89000,14941542775.124700,0
1550260800,119155390201.90600,9371551731.975290,0
1550268000,119380694161.246,9082495748.184610,0
1550275200,119556792042.16100,14802099103.43230,0
1550282400,119462418883.98800,15159724650.308000,0
1550289600,119776234520.47600,15114079339.239100,0
1550296800,119760143081.90900,14732479362.66080,0
1550304000,120319058123.19500,9331492990.073060,0
1550311200,119977417934.97100,8890999447.207360,0
1550318400,119871079186.05500,14169117561.018500,0
1550325600,120112875777.1820,14041234954.987000,0
1550332800,119926516289.03200,13537831547.006800,0
1550332800,119757240062.74800,13480533533.347300,0
1550340000,119827754930.51700,13070938032.288400,0
1550347200,120133947014.11000,8156745393.556510,0
1550354400,119952479560.1720,8170348672.399010,0
1550361600,119708953441.90800,13142888473.585700,0
1550368800,119815346385.68300,13354406462.609100,0
1550376000,119794965656.23600,13248774904.790800,0
1550383200,120030136301.12000,13183344009.936100,0
1550390400,120416486985.71100,8167857357.168790,0
1550397600,120308931598.31700,8151136188.745470,0
1550404800,119501505421.62000,13684682042.380100,0
1550412000,119589026788.21800,14053897047.538800,0
1550419200,119648448955.7730,14004189309.951500,0
1550426400,119641275236.96200,14289707909.187600,0
1550433600,120146616010.21600,8617906198.465030,0
1550440800,121046571850.54700,11603709823.228300,0
1550448000,122219244530.53400,16426647923.794200,0
1550455200,123194500346.57400,17797916099.8618,0
1550462400,123451250941.57600,18624438909.447900,0
1550469600,124018891338.14200,19042723235.379400,0
1550476800,124346583152.55900,12234118230.37200,0
1550484000,124529512509.47800,19029664287.308700,0
1550491200,126317702594.21500,19654449001.75570,0
1550498400,127773500559.59800,21223119915.900800,0
1550505600,129967243391.91200,23223212066.769000,0
1550512800,131002929803.73400,24481288953.758700,0
1550520000,129900135215.7610,13963811767.308300,0
1550527200,129769082691.65600,24255525181.284300,0
1550534400,131480408756.17900,25570289984.705000,0
