Time,Market_value,Market_value (1000 million),Volume,Volume (100 million),Price
1587981600,141253690807,14.13,28251716391,28.25,7698.6081
1587988800,141149104857,14.11,26935906527,26.94,7692.852003
1587996000,140920146896,14.09,27831290797,27.83,7680.293514
1588003200,140788291311,14.08,26806665908,26.81,7673.047078
1588010400,141154292239,14.12,26553705612,26.55,7692.936381
1588017600,141515979811,14.15,26390022428,26.39,7712.591367
1588024800,142136907235,14.21,26525102184,26.53,7746.35617
1588032000,141764583600,14.18,24944144447,24.94,7726.027196
1588039200,141174689751,14.12,25461604617,25.46,7693.839915
1588046400,140981458505,14.10,26036321386,26.04,7683.285082
1588053600,141368072614,14.14,25247837735,25.25,7704.354991
1588060800,141325746070,14.13,25893636875,25.89,7702.048256
1588068000,141775197618,14.18,26329624588,26.33,7726.305763
1588075200,141870672449,14.19,26447216588,26.45,7731.397801
1588082400,141607431338,14.16,26401135249,26.40,7716.979036
1588089600,141783499770,14.18,25964265586,25.96,7726.473736
1588096800,141866293126,14.19,25758521749,25.76,7730.91186
1588104000,141703104484,14.17,25822793661,25.82,7721.950598
1588111200,142065358213,14.21,25731594575,25.73,7741.641542
1588118400,142114946526,14.21,25195122020,25.20,7744.301694
1588125600,142851616190,14.29,26537833785,26.54,7784.370122
1588132800,143558637628,14.36,25093932556,25.09,7822.849266
1588140000,144979271366,14.50,28167087272,28.17,7900.193109
1588147200,145384266417,14.54,28888458538,28.89,7922.190216
1588154400,148170446674,14.82,31227022795,31.23,8073.939886
1588161600,150624492748,15.06,33275618541,33.28,8207.593973
1588168800,152495007016,15.25,35340964053,35.34,8309.445691
1588176000,157411274466,15.74,39004583190,39.00,8577.246464
1588183200,159011272363,15.90,44303717037,44.30,8664.361748
1588190400,161279614504,16.13,45732213348,45.73,8787.91498
1588197600,160668509460,16.07,48576775639,48.58,8754.552767
1588204800,161220046477,16.12,50084534618,50.08,8784.534165
1588212000,163929956340,16.39,49358081124,49.36,8932.117349
1588219200,168836403854,16.88,55350511792,55.35,9199.402017
1588226400,170449675099,17.04,56747064884,56.75,9287.232776
1588233600,166334265117,16.63,60169789621,60.17,9062.959764
1588240800,162399702936,16.24,60584564463,60.58,8848.548312
1588248000,162005085853,16.20,62823589539,62.82,8826.984668
1588255200,161961326074,16.20,61275526041,61.28,8824.536727
1588262400,159095008270,15.91,55428639131,55.43,8668.283129
1588269600,159727242872,15.97,55173521184,55.17,8702.65406
1588276800,161493796782,16.15,55823859972,55.82,8798.843454
1588284000,159663993266,15.97,52806316346,52.81,8699.050161
1588291200,159670622531,15.97,53467453443,53.47,8699.30999
1588298400,159709685203,15.97,53871141030,53.87,8701.378467
1588305600,160654502043,16.07,49578372075,49.58,8752.797251
1588312800,160852742734,16.09,45950574076,45.95,8763.529273
1588320000,161242164389,16.12,44104126313,44.10,8784.689713
1588327200,163124774670,16.31,39691044401,39.69,8887.21394
1588334400,163097276920,16.31,39118376867,39.12,8885.649966
1588341600,161361252015,16.14,40806828935,40.81,8790.999689
1588348800,160264210151,16.03,40885369735,40.89,8731.155351
1588356000,160568750847,16.06,38615047807,38.62,8747.667231
1588363200,160565704096,16.06,37487972406,37.49,8747.39442
1588370400,162305910180,16.23,37533320845,37.53,8842.123118
1588377600,161801477838,16.18,37576182149,37.58,8814.531224
1588384800,161788533436,16.18,36598623614,36.60,8813.75237
1588392000,161869604987,16.19,37039928830,37.04,8818.087463
1588399200,161939502451,16.19,35725808785,35.73,8821.84108
1588406400,161502540525,16.15,36486733698,36.49,8797.967166
1588413600,162232861061,16.22,36195198614,36.20,8837.691687
1588420800,162955642574,16.30,33094055593,33.09,8877.010094
1588428000,163570228207,16.36,32985134819,32.99,8910.401123
1588435200,164509581157,16.45,31941383577,31.94,8961.493078
1588442400,162935576745,16.29,33424599145,33.42,8875.672343
1588449600,163341457433,16.33,34986865812,34.99,8897.68758
1588456800,164111343664,16.41,32622632648,32.62,8939.546818
1588464000,166667527641,16.67,33593187086,33.59,9078.730197
1588471200,167407886935,16.74,35408817451,35.41,9118.963472
1588478400,167328957720,16.73,35690489663,35.69,9114.558664
1588485600,165431823137,16.54,37082245960,37.08,9011.126352
1588492800,166064593480,16.61,37692374509,37.69,9045.489209
1588500000,166591969742,16.66,37172074755,37.17,9074.117312
1588507200,164245328584,16.42,38228428918,38.23,8946.192192
1588514400,162381494517,16.24,39056815575,39.06,8844.596717
1588521600,162610230690,16.26,37852660888,37.85,8857.012063
1588528800,162646017952,16.26,35996576726,36.00,8858.8885
1588536000,162466021790,16.25,36598958527,36.60,8849.011743
1588543200,163423549910,16.34,36943235501,36.94,8901.093445
1588550400,161826686284,16.18,35872660963,35.87,8814.038077
1588557600,160544831680,16.05,36492981002,36.49,8744.127654
1588564800,159152988184,15.92,35826729889,35.83,8668.234074
1588572000,158579180479,15.86,33808988176,33.81,8636.903304
1588579200,159210299594,15.92,36930767677,36.93,8671.186887
1588586400,158979729336,15.90,36859702697,36.86,8658.560508
1588593600,160284614897,16.03,36226736555,36.23,8729.556314
1588600800,161831962092,16.18,35958222448,35.96,8813.751841
1588608000,161956255617,16.20,34831015680,34.83,8820.43778
1588615200,162299873693,16.23,34742746344,34.74,8839.079693
1588622400,163277311101,16.33,34994672369,34.99,8892.243987
1588629600,163359815424,16.34,36002957097,36.00,8896.651517
1588636800,162990076281,16.30,35703566599,35.70,8876.444847
1588644000,162589813335,16.26,33607644294,33.61,8854.635749
1588651200,164804669039,16.48,33694500050,33.69,8975.147577
1588658400,165503834759,16.55,34708909899,34.71,9013.113185
1588665600,165417165585,16.54,34813831688,34.81,9008.318365
1588672800,162880867245,16.29,34635713671,34.64,8870.113943
1588680000,163021283760,16.30,35424486096,35.42,8877.705469
1588687200,162760123477,16.28,35647179280,35.65,8863.430411
1588694400,162961014031,16.30,34085213585,34.09,8874.280095
1588701600,163224647236,16.32,33847672110,33.85,8888.540086
1588708800,164189922741,16.42,34087528854,34.09,8941.015153
1588716000,164442450148,16.44,35016130905,35.02,8954.671153
1588723200,164663417495,16.47,35743541524,35.74,8966.605788
1588730400,164693062800,16.47,35232015606,35.23,8968.151263
1588737600,165384183916,16.54,35916229519,35.92,9005.768486
1588744800,165514839085,16.55,34644969380,34.64,9012.79429
1588752000,166059189654,16.61,34759136677,34.76,9042.37137
1588759200,168576215375,16.86,35172236835,35.17,9179.322531
1588766400,169661769454,16.97,38331710521,38.33,9238.303831
1588773600,169460992413,16.95,40129584039,40.13,9227.268272
1588780800,169915285860,16.99,39366492334,39.37,9251.931441
1588788000,169544616433,16.95,39303015353,39.30,9231.64676
1588795200,169669025846,16.97,39677099203,39.68,9238.344293
1588802400,170778734606,17.08,39717480886,39.72,9298.715949
1588809600,168541521010,16.85,41250554668,41.25,9176.806324
1588816800,170038356827,17.00,41973547821,41.97,9258.244024
1588824000,170341574876,17.03,42733234781,42.73,9274.715915
1588831200,170388016164,17.04,43282242953,43.28,9277.178843
1588838400,170785432469,17.08,42783252221,42.78,9298.758227
1588845600,170537583535,17.05,40950494692,40.95,9285.188505
1588852800,171901890253,17.19,39416165817,39.42,9359.458053
1588860000,174178692990,17.42,41654455914,41.65,9483.252793
1588867200,176320941959,17.63,43929717912,43.93,9599.798443
1588874400,179977992417,18.00,48996262838,49.00,9798.779664
1588881600,179865906102,17.99,50872698070,50.87,9792.586263
1588888800,181452824582,18.15,52402087208,52.40,9878.906681
1588896000,182714865458,18.27,53035710018,53.04,9947.555107
1588903200,182083720718,18.21,52712199996,52.71,9913.135966
1588910400,181818958714,18.18,52874466687,52.87,9898.637227
1588917600,179981756432,18.00,53829337695,53.83,9798.563298
1588924800,180857458750,18.09,54567086773,54.57,9846.154078
1588932000,181770670250,18.18,55397111934,55.40,9895.802643
1588939200,181173472429,18.12,55192295621,55.19,9863.174323
1588946400,182565339234,18.26,52007309523,52.01,9938.85141
1588953600,182903782431,18.29,49955244499,49.96,9957.217245
1588960800,182711010156,18.27,46102236407,46.10,9946.65687
1588968000,182911403930,18.29,42564292194,42.56,9957.519273
1588975200,182240617918,18.22,41214101059,41.21,9920.886148
1588982400,181222364162,18.12,39251889118,39.25,9865.392859
1588989600,181175414147,18.12,37149300997,37.15,9862.759934
1588996800,180526373441,18.05,36261442410,36.26,9827.338589
1589004000,178979242767,17.90,35842047704,35.84,9743.057629
1589011200,177672583247,17.77,35854128800,35.85,9671.863552
1589018400,176827038704,17.68,37360477872,37.36,9625.735275
1589025600,177432867519,17.74,37538933088,37.54,9658.626829
1589032800,177816267970,17.78,37221083127,37.22,9679.450953
1589040000,178841114342,17.88,36298573123,36.30,9735.198102
1589047200,179155098601,17.92,35574853996,35.57,9752.199736
1589054400,177935435793,17.79,35992034735,35.99,9685.738387
1589061600,176645267653,17.66,36763971186,36.76,9615.419454
1589068800,162618469233,16.26,40742150981,40.74,8851.790696
1589076000,159562684791,15.96,45118257318,45.12,8685.344699
1589083200,158003887582,15.80,47068797213,47.07,8600.428755
1589090400,159134010857,15.91,49621795902,49.62,8661.875445
1589097600,162236822319,16.22,50643262999,50.64,8830.690943
1589104800,161205658061,16.12,49963016117,49.96,8774.49613
1589112000,160920040305,16.09,50276588889,50.28,8758.884195
1589119200,160284945620,16.03,49664996547,49.66,8724.208642
1589126400,156889094724,15.69,47577797879,47.58,8539.275777
1589133600,156575453456,15.66,50963355447,50.96,8522.135772
1589140800,160007954091,16.00,53919723988,53.92,8708.867806
1589148000,160463480185,16.05,53431618216,53.43,8733.581949
1589155200,160777308862,16.08,48343343963,48.34,8750.573852
1589162400,160471388835,16.05,43271006214,43.27,8733.831069
1589169600,159376565983,15.94,40084303496,40.08,8674.139316
1589176800,159697152945,15.97,39700958244,39.70,8691.508136
1589184000,158199774867,15.82,36294029059,36.29,8609.925763
1589191200,160680444865,16.07,38295908959,38.30,8744.841995
1589198400,164255688189,16.43,42756752305,42.76,8939.349372
1589205600,163413145617,16.34,45792534259,45.79,8893.424665
1589212800,159666152316,15.97,43698040634,43.70,8689.433719
1589220000,155901894007,15.59,45167008734,45.17,8484.511121
1589227200,158808254069,15.88,49486135864,49.49,8642.619911
1589234400,157748729498,15.77,49727972409,49.73,8584.920372
1589241600,158137770392,15.81,48642824129,48.64,8606.063323
1589248800,158947343879,15.89,50017078263,50.02,8650.096114
1589256000,160253520060,16.03,50298540109,50.30,8721.139128
1589263200,159646651989,15.96,49066015227,49.07,8688.055093
1589270400,160740053126,16.07,49224596417,49.22,8747.521286
1589277600,161040475903,16.10,49520913671,49.52,8763.838048
1589284800,160733255673,16.07,45648736920,45.65,8747.07928
1589292000,162676077403,16.27,43149844870,43.15,8852.774236
1589299200,163656886680,16.37,41868697042,41.87,8906.117886
1589306400,163158753790,16.32,36904574527,36.90,8878.980149
1589313600,161910634021,16.19,33779041496,33.78,8811.027032
1589320800,161785272673,16.18,33115521519,33.12,8804.160221
1589328000,163397778565,16.34,32630785646,32.63,8891.875109
1589335200,163967201984,16.40,33226613322,33.23,8922.838607
1589342400,163602277913,16.36,32510025929,32.51,8902.960226
1589349600,163441575243,16.34,32909060119,32.91,8894.183032
1589356800,163385379482,16.34,32971547639,32.97,8891.102091
1589364000,164257735068,16.43,32233823029,32.23,8938.544184
1589371200,166248320309,16.62,35388957258,35.39,9046.825405
1589378400,167208668503,16.72,36263988257,36.26,9099.050306
1589385600,166905783325,16.69,35422989788,35.42,9082.544086
1589392800,166991426982,16.70,35711978427,35.71,9087.16958
1589400000,170464445180,17.05,37698325012,37.70,9276.104356
1589407200,171039857901,17.10,38363760286,38.36,9307.388835
1589414400,171046089394,17.10,39445032315,39.45,9307.715062
1589421600,171039406436,17.10,39681334707,39.68,9307.330615
1589428800,171218582629,17.12,39438155994,39.44,9317.060134
1589436000,173504889656,17.35,41650284328,41.65,9441.460926
1589443200,176349248499,17.63,43989001138,43.99,9596.214786
1589450400,178412175735,17.84,47828359771,47.83,9708.416886
1589457600,176596723153,17.66,49320366265,49.32,9609.600419
1589464800,178031281696,17.80,48950880110,48.95,9687.631604
1589472000,177326891154,17.73,47808921180,47.81,9649.282097
1589479200,177423601856,17.74,47956657210,47.96,9654.509051
1589486400,177801031408,17.78,47069335477,47.07,9674.997383
1589493600,179404370251,17.94,46426726527,46.43,9762.196942
1589500800,179131466142,17.91,46867127247,46.87,9747.306982
1589508000,175610236013,17.56,48323545339,48.32,9555.67596
1589515200,174056931058,17.41,49521340947,49.52,9471.122537
1589522400,175886703292,17.59,48963099699,48.96,9570.651387
1589529600,176981323383,17.70,48844248048,48.84,9630.172242
1589536800,176268803521,17.63,44870172005,44.87,9591.376475
1589544000,175575948851,17.56,42812659631,42.81,9553.657961
1589551200,175261494278,17.53,42116477343,42.12,9536.485452
1589558400,174220356449,17.42,39847456560,39.85,9479.797038
1589565600,173947832231,17.39,39934058665,39.93,9464.948383
1589572800,171404846877,17.14,40207526772,40.21,9326.541294
1589580000,172514749662,17.25,39838808688,39.84,9386.900222
1589587200,171824795733,17.18,40438692963,40.44,9349.324141
1589594400,173041697464,17.30,38918174231,38.92,9415.509917
1589601600,174102722043,17.41,37162823304,37.16,9473.213402
1589608800,173753473894,17.38,37167478114,37.17,9454.163046
1589616000,172723987641,17.27,36335139782,36.34,9398.118409
1589623200,173027613376,17.30,35494570124,35.49,9414.601296
1589630400,173822634881,17.38,35167664018,35.17,9457.828031
1589637600,173179024073,17.32,35214916764,35.21,9422.76528
1589644800,172249463506,17.22,33707746901,33.71,9372.148618
1589652000,171242825489,17.12,33334460405,33.33,9317.348474
1589659200,172002056987,17.20,31881946593,31.88,9358.632904
1589666400,172714540749,17.27,31372008090,31.37,9397.365067
1589673600,173645118503,17.36,30610259162,30.61,9447.968217
1589680800,174975451701,17.50,30403468155,30.40,9520.332579
1589688000,174876316717,17.49,31202357884,31.20,9514.918127
1589695200,175024267816,17.50,30828863378,30.83,9522.940673
1589702400,174580507865,17.46,29625973150,29.63,9498.777341
1589709600,174778525790,17.48,30453572417,30.45,9509.527007
1589716800,178001114121,17.80,32016465404,32.02,9684.826962
1589724000,179537101339,17.95,33393115228,33.39,9768.360869
1589731200,179328373755,17.93,33649173991,33.65,9756.97897
1589738400,179026612349,17.90,33739375076,33.74,9740.555065
1589745600,179168766191,17.92,33423002762,33.42,9748.252618
1589752800,177951360097,17.80,34416969815,34.42,9681.987195
1589760000,180030660525,18.00,35274009607,35.27,9795.062254
1589767200,181238973170,18.12,36719577744,36.72,9860.754016
1589774400,181352022579,18.14,36820830335,36.82,9866.865254
1589781600,180015843489,18.00,36769433939,36.77,9794.133517
1589788800,177540063917,17.75,37936608345,37.94,9659.391833
1589796000,177084165831,17.71,39333475125,39.33,9634.554347
1589803200,177240321178,17.72,37473801913,37.47,9643.025238
1589810400,178107541561,17.81,37618239376,37.62,9690.176259
1589817600,177194556499,17.72,35857077585,35.86,9640.46019
1589824800,177479545349,17.75,35437894101,35.44,9655.940354
1589832000,178013633382,17.80,35621584742,35.62,9684.953066
1589839200,178631546195,17.86,35298802970,35.30,9718.543135
1589846400,177310276144,17.73,34138128961,34.14,9646.636972
1589853600,176543123890,17.65,33128721534,33.13,9604.875235
1589860800,175679998730,17.57,33676508040,33.68,9557.891616
1589868000,176505270840,17.65,32200483299,32.20,9602.760837
1589875200,179392868723,17.94,33780172264,33.78,9759.823823
1589882400,179843343721,17.98,33798241637,33.80,9784.284516
1589889600,177581736935,17.76,33813162233,33.81,9661.207848
1589896800,178198667136,17.82,35291060158,35.29,9694.749811
1589904000,178063850266,17.81,34479659509,34.48,9687.396651
1589911200,178016545255,17.80,34526986093,34.53,9684.780764
1589918400,177778050238,17.78,33963450939,33.96,9671.776251
1589925600,178587239022,17.86,34643682653,34.64,9715.757879
1589932800,179290021689,17.93,34579742988,34.58,9753.960968
1589940000,178996881663,17.90,33299421563,33.30,9737.983649
1589947200,178859811792,17.89,31588771352,31.59,9730.500771
1589954400,179445991524,17.94,32019285063,32.02,9762.368684
1589961600,179555134659,17.96,30861012345,30.86,9768.276973
1589968800,179327939268,17.93,30402083330,30.40,9755.894393
1589976000,179331454515,17.93,28729280079,28.73,9756.032262
1589983200,178369777918,17.84,28010642341,28.01,9703.682823
1589990400,174472478476,17.45,30605739949,30.61,9491.629756
1589997600,175070486869,17.51,31604928024,31.60,9524.132202
1590004800,175773812495,17.58,32024329276,32.02,9562.365125
1590012000,175312074614,17.53,31933307085,31.93,9537.201062
1590019200,175399204844,17.54,32609406678,32.61,9541.909246
1590026400,174668027285,17.47,32747018682,32.75,9502.10242
1590033600,174500252113,17.45,32462826194,32.46,9492.937307
1590040800,174377673053,17.44,32895376194,32.90,9486.234071
1590048000,172546425948,17.25,32944150549,32.94,9386.576601
1590055200,171726385971,17.17,33550878702,33.55,9341.925564
1590062400,171733832536,17.17,33288756076,33.29,9342.308179
1590069600,167837933449,16.78,36005273810,36.01,9130.348808
1590076800,166962978625,16.70,33285643688,33.29,9082.723432
1590084000,165109808600,16.51,33610173673,33.61,8981.869036
1590091200,166762195982,16.68,35601587266,35.60,9071.726957
1590098400,167485274570,16.75,35712311086,35.71,9111.024593
1590105600,166584373413,16.66,35821962917,35.82,9061.976619
1590112800,166663552828,16.67,36075127883,36.08,9066.262067
1590120000,165587741474,16.56,34774135634,34.77,9007.697102
1590127200,166853338991,16.69,36016628113,36.02,9076.51831
1590134400,166927571978,16.69,35506426908,35.51,9080.535792
1590141600,168383180754,16.84,34557488084,34.56,9159.682497
1590148800,168374638765,16.84,36133576145,36.13,9159.198751
1590156000,168361074878,16.84,33877520480,33.88,9158.427604
1590163200,169296048934,16.93,31944452891,31.94,9209.24667
1590170400,169049823071,16.90,30242931034,30.24,9195.81969
1590177600,168749791860,16.87,28170287456,28.17,9179.467261
1590184800,168827131842,16.88,28237925423,28.24,9183.647608
1590192000,169506404221,16.95,27915530670,27.92,9220.580787
1590199200,170418627012,17.04,26289285909,26.29,9270.183662
1590206400,170253150628,17.03,27201584142,27.20,9261.146953
1590213600,169861713137,16.99,26914511901,26.91,9239.811578
1590220800,169009344835,16.90,26221999925,26.22,9193.426883
1590228000,168165194474,16.82,26765238334,26.77,9147.474772
1590235200,168125785956,16.81,26544039003,26.54,9145.309941
1590242400,168744395850,16.87,25163967708,25.16,9178.928534
1590249600,168654332994,16.87,25320116375,25.32,9173.995767
1590256800,168647974884,16.86,25079824637,25.08,9173.625961
1590264000,169246048322,16.92,23989589500,23.99,9206.121157
1590271200,169315352374,16.93,24634122571,24.63,9209.844856
1590278400,168837087773,16.88,24580042006,24.58,9183.802205
1590285600,169120499750,16.91,24325137125,24.33,9199.176345
1590292800,169178698614,16.92,24567017831,24.57,9202.309158
1590300000,170254848106,17.03,24992364501,24.99,9260.821284
1590307200,170210293438,17.02,24244273812,24.24,9258.369871
1590314400,169744066067,16.97,23073334424,23.07,9232.987058
1590321600,168028139601,16.80,25177520926,25.18,9139.604932
1590328800,166787514475,16.68,26232993933,26.23,9072.088651
1590336000,164919328243,16.49,26744039191,26.74,8970.452331
1590343200,165108725105,16.51,26698658387,26.70,8980.726333
1590350400,165984370472,16.60,28875501999,28.88,9028.321844
1590357600,165175311431,16.52,29850828924,29.85,8984.283742
1590364800,161904279243,16.19,32010490475,32.01,8806.342501
1590372000,161882595382,16.19,31157820487,31.16,8805.126418
1590379200,161943799655,16.19,32857804977,32.86,8808.427807
1590386400,162069879006,16.21,32751664230,32.75,8815.254302
1590393600,162337259745,16.23,32414866408,32.41,8829.770449
1590400800,160988356363,16.10,33601306439,33.60,8756.36582
1590408000,161281761888,16.13,33192831934,33.19,8772.296715
1590415200,161741362604,16.17,32191380726,32.19,8797.262459
1590422400,162138952474,16.21,33339099950,33.34,8818.846206
1590429600,163626255031,16.36,33115279519,33.12,8899.704114
1590436800,163789289261,16.38,33132575161,33.13,8908.534348
1590444000,163670269115,16.37,31303091382,31.30,8902.038305
1590451200,163160451679,16.32,29448880251,29.45,8874.293776
1590458400,163568331719,16.36,29296119343,29.30,8896.448952
1590465600,163738687120,16.37,28590519563,28.59,8905.679801
1590472800,163768493624,16.38,29026876261,29.03,8907.275012
1590480000,164585270654,16.46,30097936953,30.10,8951.683477
1590487200,163264767964,16.33,29610893644,29.61,8879.832834
1590494400,162605369523,16.26,28887385236,28.89,8843.940811
1590501600,162145940656,16.21,30101356520,30.10,8818.919989
1590508800,161821431604,16.18,28780276146,28.78,8801.244682
1590516000,162005966703,16.20,28865432947,28.87,8811.247651
1590523200,162670843249,16.27,29126055885,29.13,8847.36698
1590530400,162615737481,16.26,27642515300,27.64,8844.331187
1590537600,163150760018,16.32,28382574423,28.38,8873.390187
1590544800,162956330441,16.30,28469234244,28.47,8862.780847
1590552000,162986175756,16.30,28516167387,28.52,8864.384863
1590559200,162946522214,16.29,27803800385,27.80,8862.20922
1590566400,163959001032,16.40,25891570520,25.89,8917.242042
1590573600,166643798622,16.66,28252967049,28.25,9063.233961
1590580800,168164538932,16.82,30079708397,30.08,9145.900201
1590588000,168098085844,16.81,29692677852,29.69,9142.250792
1590595200,168550213523,16.86,30330746642,30.33,9166.798108
1590602400,168409354170,16.84,30652265806,30.65,9159.08295
1590609600,168007296966,16.80,29295597842,29.30,9137.151529
1590616800,167550491664,16.76,30917466577,30.92,9112.27617
1590624000,169113746202,16.91,29647189825,29.65,9197.271495
1590631200,168812260664,16.88,29794110521,29.79,9180.851686
1590638400,168454676587,16.85,29643290215,29.64,9161.365557
1590645600,168335106308,16.83,31715240176,31.72,9154.830805
1590652800,168403764737,16.84,31933124596,31.93,9158.524932
1590660000,168906558501,16.89,30487459439,30.49,9185.834015
1590667200,171905871581,17.19,31734437447,31.73,9348.924583
1590674400,173420952848,17.34,33077310050,33.08,9431.299801
1590681600,173740752800,17.37,30217084198,30.22,9448.664762
1590688800,173621048374,17.36,32507842664,32.51,9442.115127
1590696000,173533652487,17.35,32089409210,32.09,9437.315753
1590703200,174542497285,17.45,33223026527,33.22,9492.137493
1590710400,174922646548,17.49,34729142294,34.73,9512.767508
1590717600,174801158972,17.48,33528566582,33.53,9506.119694
1590724800,174755647181,17.48,32720252637,32.72,9503.601628
1590732000,175035534403,17.50,34092330121,34.09,9518.798814
1590739200,174251840323,17.43,36341071296,36.34,9476.145091
1590746400,173145053628,17.31,38557002871,38.56,9415.919266
1590753600,173069758411,17.31,37922521405,37.92,9411.794304
1590760800,173091576982,17.31,33866382146,33.87,9412.952092
1590768000,173390638001,17.34,33601702808,33.60,9429.178902
1590775200,173218479533,17.32,33612855030,33.61,9419.765685
1590782400,173013891194,17.30,31953612036,31.95,9408.598066
1590789600,173147886682,17.31,32282270436,32.28,9415.868871
1590796800,172523071560,17.25,32405638199,32.41,9381.864377
1590804000,172397883674,17.24,30657190297,30.66,9375.012634
1590811200,174313365977,17.43,32048212478,32.05,9479.125023
1590818400,175449387342,17.54,32884540441,32.88,9540.868322
1590825600,175235371329,17.52,30347290269,30.35,9529.19547
1590832800,175645672709,17.56,29578582701,29.58,9551.458442
1590840000,175547311381,17.55,28512817162,28.51,9546.070476
1590847200,175587346105,17.56,28866671753,28.87,9548.213667
1590854400,175685116772,17.57,29133973437,29.13,9553.483979
1590861600,175709143010,17.57,29049692955,29.05,9554.757601
1590868800,174633782730,17.46,29005078876,29.01,9496.23427
1590876000,177109534268,17.71,30400485398,30.40,9630.805444
1590883200,177824266335,17.78,32515727959,32.52,9669.628578
1590890400,177419495654,17.74,32918848124,32.92,9647.575299
1590897600,176083095604,17.61,28463550265,28.46,9574.869974
1590904800,176152140730,17.62,29815196364,29.82,9578.585865
1590912000,176036340514,17.60,30781023836,30.78,9572.24948
1590919200,176086345935,17.61,29257484062,29.26,9574.924333
1590926400,176159758833,17.62,29621452331,29.62,9578.878153
1590933600,174813721305,17.48,28969924386,28.97,9505.638369
1590940800,174902599960,17.49,30692873216,30.69,9510.439903
1590948000,174807604378,17.48,29854828817,29.85,9505.219558
1590955200,174482699040,17.45,30110023086,30.11,9487.511513
1590962400,173900136425,17.39,28975155419,28.98,9455.800579
1590969600,174352230646,17.44,27941207961,27.94,9480.360272
1590976800,175433487305,17.54,30094383937,30.09,9539.128925
1590984000,175710007582,17.57,28035532482,28.04,9554.139076
1590991200,175589162796,17.56,27637882363,27.64,9547.542445
1590998400,175552906621,17.56,27889510548,27.89,9545.533255
1591005600,175196297356,17.52,27368937396,27.37,9526.096234
1591012800,175576482929,17.56,27228227258,27.23,9546.737697
1591020000,175579639643,17.56,25779563425,25.78,9546.881289
1591027200,176051811962,17.61,26732474914,26.73,9572.505363
1591034400,176192664637,17.62,26561141058,26.56,9580.128951
1591041600,177064645515,17.71,26425008535,26.43,9627.506208
1591048800,181402329901,18.14,28108143929,28.11,9863.309187
1591056000,186165736308,18.62,36242753141,36.24,10122.24455
1591063200,185561279594,18.56,37706208788,37.71,10089.34215
1591070400,185582401141,18.56,35681297427,35.68,10090.45828
1591077600,185800516156,18.58,37621779468,37.62,10102.28867
1591084800,186059518600,18.61,38064405553,38.06,10116.33349
1591092000,186072422340,18.61,39440546674,39.44,10116.99625
1591099200,186348607873,18.63,38279825882,38.28,10131.98737
1591106400,180035358718,18.00,41852443212,41.85,9788.690065
1591113600,174612710064,17.46,44884719085,44.88,9493.812072
1591120800,175116588241,17.51,42707307289,42.71,9521.16894
1591128000,175198259886,17.52,45626684395,45.63,9525.575136
1591135200,175267400588,17.53,43305097363,43.31,9529.297451
1591142400,175347376133,17.53,37381410205,37.38,9533.611419
1591149600,174667294378,17.47,33625125313,33.63,9496.607029
1591156800,174681730478,17.47,34740037456,34.74,9497.342343
1591164000,174982698512,17.50,34963936637,34.96,9513.678294
1591171200,175115333225,17.51,33703330203,33.70,9520.84235
1591178400,176193910889,17.62,34539834231,34.54,9579.448356
1591185600,176555653495,17.66,34687666157,34.69,9599.082867
1591192800,175913044653,17.59,29362050057,29.36,9564.111888
1591200000,176002456087,17.60,24222077500,24.22,9568.936687
1591207200,176282976634,17.63,24652369469,24.65,9584.161505
1591214400,176237134042,17.62,23605209071,23.61,9581.620492
1591221600,176608578810,17.66,23806326466,23.81,9601.77062
1591228800,177381505728,17.74,24123844557,24.12,9643.747539
1591236000,177816147473,17.78,23537505770,23.54,9667.348101
1591243200,177578702633,17.76,23492802804,23.49,9654.382838
1591250400,177516393614,17.75,22898725417,22.90,9650.935564
1591257600,176849140108,17.68,22344766603,22.34,9614.622291
1591264800,175718098708,17.57,23712717481,23.71,9553.105524
1591272000,177820800187,17.78,25327518066,25.33,9667.380251
1591279200,179269458254,17.93,24688399653,24.69,9746.094823
1591286400,179964742524,18.00,25715021912,25.72,9783.852181
1591293600,180480953100,18.05,25525679524,25.53,9811.872543
1591300800,179845791074,17.98,26299708718,26.30,9777.300665
1591308000,180217509969,18.02,26782039546,26.78,9797.47359
1591315200,180278708180,18.03,26215756323,26.22,9800.754481
1591322400,180396422016,18.04,26245282204,26.25,9807.096492
1591329600,180113091329,18.01,26000763009,26.00,9791.654283
1591336800,179873036405,17.99,25403140155,25.40,9778.548356
1591344000,180377887893,18.04,27315446452,27.32,9805.925242
1591351200,179103525828,17.91,27387958389,27.39,9736.614046
1591358400,178122608203,17.81,27542732116,27.54,9683.238718
1591365600,178318270910,17.83,26969265294,26.97,9693.829786
1591372800,178875736917,17.89,25458175217,25.46,9724.079864
1591380000,178952704779,17.90,23113020674,23.11,9728.213036
1591387200,178542287869,17.85,24505945170,24.51,9705.861672
1591394400,177790374912,17.78,23914186178,23.91,9664.931404
1591401600,176549400801,17.65,24635254181,24.64,9597.432458
1591408800,176547700259,17.65,25134722206,25.13,9597.295527
1591416000,176866721202,17.69,24613770307,24.61,9614.596392
1591423200,176949307906,17.69,25119810361,25.12,9619.039845
1591430400,177161513347,17.72,23900943397,23.90,9630.508968
1591437600,178003571823,17.80,22832191026,22.83,9676.21003
