Date,compound,neg,neu,pos
2020-03-24,0.013366666666666662,0.07077777777777777,0.8506666666666668,0.07844444444444444
2020-03-25,0.5076285714285714,0.04992857142857142,0.8686428571428569,0.0812142857142857
2020-03-26,0.6487555555555554,0.04716666666666666,0.8624444444444443,0.0903888888888889
2020-03-27,0.774,0.045125,0.87775,0.0775
2020-03-28,0.5968199999999999,0.053700000000000005,0.8646,0.08150000000000002
2020-03-29,0.06944000000000003,0.053500000000000006,0.8654,0.08130000000000001
2020-03-30,0.5365769230769231,0.047076923076923086,0.8741538461538464,0.07876923076923077
2020-03-31,0.4282416666666667,0.049499999999999995,0.8773333333333335,0.07308333333333332
2020-04-01,0.6448,0.036454545454545455,0.895909090909091,0.06745454545454545
2020-04-02,0.6121812499999999,0.048312500000000015,0.8720000000000002,0.07962499999999999
2020-04-03,0.3918571428571429,0.04604761904761906,0.885,0.0689047619047619
2020-04-04,0.49638,0.052500000000000005,0.8776999999999999,0.06999999999999999
2020-04-05,0.6562714285714285,0.053,0.8642857142857144,0.08242857142857142
2020-04-06,0.3467470588235294,0.04941176470588236,0.8694705882352942,0.0811764705882353
2020-04-07,0.19669285714285714,0.061857142857142854,0.8603571428571427,0.07771428571428572
2020-04-08,0.4607571428571428,0.045428571428571436,0.8793571428571427,0.075
2020-04-09,-0.05998947368421054,0.07642105263157895,0.8581052631578948,0.06557894736842106
2020-04-10,0.2977230769230769,0.04076923076923077,0.8961538461538463,0.06330769230769231
2020-04-11,0.2219,0.054875,0.8806249999999999,0.064625
2020-04-12,0.11497777777777778,0.051388888888888894,0.8857777777777778,0.06277777777777777
2020-04-13,0.4342375,0.0503125,0.872125,0.0775625
2020-04-14,0.5734312500000001,0.043937500000000004,0.8826875000000001,0.07325000000000001
2020-04-15,-0.08589999999999998,0.06691666666666668,0.8733333333333335,0.05975
2020-04-16,0.5442533333333333,0.04233333333333334,0.8649333333333332,0.09259999999999999
2020-04-17,0.08515882352941177,0.05505882352941177,0.8852352941176469,0.05982352941176471
2020-04-18,0.04677777777777776,0.06255555555555556,0.865,0.07222222222222222
2020-04-19,-0.03269999999999998,0.07516666666666667,0.8657500000000001,0.059000000000000004
2020-04-20,0.429076923076923,0.045461538461538456,0.8839999999999999,0.07038461538461539
2020-04-21,0.44547272727272724,0.05163636363636364,0.8575454545454545,0.09054545454545455
2020-04-22,0.5577357142857143,0.04964285714285715,0.8612857142857143,0.089
2020-04-23,0.8614857142857141,0.039999999999999994,0.8705,0.08921428571428572
2020-04-24,0.5961684210526316,0.043210526315789484,0.879315789473684,0.07747368421052632
2020-04-25,0.39584545454545456,0.056,0.8774545454545453,0.06654545454545455
2020-04-26,0.21934,0.048,0.8842000000000001,0.0684
2020-04-27,0.16216666666666668,0.06416666666666666,0.8591666666666667,0.07666666666666669
2020-04-28,0.6031222222222223,0.04444444444444444,0.8727777777777779,0.08266666666666665
2020-04-29,0.6051,0.04860000000000001,0.8791999999999999,0.07206666666666667
2020-04-30,0.7836642857142857,0.04364285714285714,0.8703571428571429,0.08607142857142856
2020-05-01,0.78873,0.0396,0.8795000000000002,0.0809
2020-05-02,0.72942,0.054000000000000006,0.8679,0.0781
2020-05-03,0.4416,0.050846153846153846,0.8703076923076923,0.07876923076923077
2020-05-04,0.6786666666666666,0.04533333333333334,0.8739166666666668,0.08066666666666666
2020-05-05,0.1826,0.041125,0.8959374999999998,0.06275
2020-05-06,0.2050909090909091,0.05972727272727273,0.8815454545454545,0.05872727272727274
2020-05-07,0.35950909090909094,0.049454545454545466,0.8704999999999999,0.07995454545454544
2020-05-08,0.76444,0.03630000000000001,0.8723000000000003,0.09139999999999998
2020-05-09,0.3139727272727273,0.053999999999999986,0.857181818181818,0.08872727272727272
2020-05-10,0.621869230769231,0.043230769230769246,0.8806923076923078,0.07607692307692308
2020-05-11,0.7497250000000001,0.033541666666666685,0.8940833333333332,0.07237500000000001
2020-05-12,0.3226538461538462,0.056384615384615394,0.8677692307692308,0.07561538461538463
2020-05-13,0.2265461538461538,0.049384615384615374,0.8843076923076924,0.06623076923076922
2020-05-14,0.38285555555555556,0.05100000000000002,0.8694999999999999,0.07933333333333333
2020-05-15,0.4524153846153847,0.03823076923076923,0.8808461538461537,0.08107692307692307
2020-05-16,0.17776363636363635,0.0520909090909091,0.8795454545454546,0.06827272727272728
2020-05-17,0.4387,0.043076923076923075,0.872769230769231,0.08392307692307692
2020-05-18,0.5472727272727272,0.0450909090909091,0.8906363636363636,0.06445454545454546
2020-05-19,0.6343000000000001,0.03987500000000001,0.8799375,0.08012499999999999
2020-05-20,0.5089444444444444,0.036722222222222226,0.8925000000000001,0.07077777777777777
2020-05-21,-0.0004133333333333544,0.057866666666666684,0.8750666666666667,0.06720000000000001
2020-05-22,0.4121050000000001,0.04800000000000001,0.8765499999999999,0.07525000000000001
2020-05-23,0.8565100000000001,0.040900000000000006,0.8612999999999997,0.0979
2020-05-24,0.30828,0.053700000000000005,0.858,0.08820000000000001
2020-05-25,0.41701249999999995,0.042625,0.8888750000000001,0.068625
2020-05-26,0.6832272727272728,0.037000000000000005,0.8858181818181818,0.07709090909090908
2020-05-27,0.5153666666666665,0.041444444444444443,0.8806111111111111,0.07800000000000001
2020-05-28,0.5248624999999999,0.04200000000000001,0.8794375,0.078625
2020-05-29,0.2973333333333334,0.04883333333333334,0.8785,0.07266666666666667
2020-05-30,0.5623857142857142,0.061857142857142854,0.848,0.08985714285714286
2020-05-31,0.49635555555555555,0.044888888888888895,0.8823333333333334,0.07277777777777777
2020-06-01,0.5476764705882353,0.03876470588235296,0.8868235294117648,0.07441176470588236
2020-06-02,0.4915571428571429,0.034999999999999996,0.9014285714285714,0.06371428571428571
2020-06-03,0.4462190476190477,0.033000000000000015,0.9030952380952383,0.06390476190476191
2020-06-04,0.5604699999999999,0.03270000000000001,0.8749999999999998,0.0923
2020-06-05,0.6129,0.04272727272727273,0.8585454545454546,0.09899999999999999
2020-06-06,0.46408000000000005,0.038900000000000004,0.8930999999999999,0.068
2020-06-07,0.4858333333333333,0.06044444444444444,0.8673333333333333,0.07233333333333332
2020-06-08,0.16565833333333332,0.059500000000000004,0.8715833333333332,0.06875
2020-06-09,0.24549166666666666,0.048666666666666664,0.8667500000000001,0.08441666666666668
2020-06-10,0.6979833333333333,0.0415,0.8728333333333333,0.08583333333333332
2020-06-11,0.3085062499999999,0.04675,0.8945624999999999,0.05856250000000002
2020-06-12,0.036542105263157876,0.06878947368421053,0.861736842105263,0.06947368421052633
2020-06-13,0.7846909090909091,0.034545454545454546,0.8756363636363637,0.08972727272727274
2020-06-14,0.43000000000000005,0.04945454545454546,0.8641818181818182,0.08645454545454544
2020-06-15,0.15993846153846156,0.04646153846153847,0.8910769230769232,0.06230769230769232
2020-06-16,0.4911230769230769,0.040230769230769244,0.885923076923077,0.07376923076923078
2020-06-17,0.45181250000000006,0.037125000000000005,0.8948750000000001,0.067875
2020-06-18,0.45916315789473683,0.034421052631578956,0.8885789473684212,0.07710526315789473
2020-06-19,0.3924125,0.06237500000000002,0.864375,0.0733125
2020-06-20,0.5377272727272727,0.036090909090909104,0.8843636363636365,0.07945454545454544
2020-06-21,0.7189699999999999,0.03330000000000001,0.8633000000000001,0.10369999999999999
2020-06-22,0.47245000000000004,0.0464375,0.8768125000000001,0.07687500000000001
2020-06-23,0.3176333333333333,0.04033333333333333,0.8908888888888887,0.06866666666666667
2020-06-24,0.7250461538461539,0.03530769230769231,0.8907692307692308,0.07392307692307692
2020-06-25,0.45947999999999994,0.037200000000000004,0.8950666666666665,0.06793333333333333
2020-06-26,0.37166,0.041933333333333336,0.8924,0.0658
2020-06-27,0.4723818181818182,0.05518181818181818,0.8487272727272726,0.09618181818181819
2020-06-28,0.5724199999999999,0.054000000000000006,0.8560999999999999,0.08990000000000001
2020-06-29,0.21691666666666665,0.05791666666666667,0.8766666666666666,0.06549999999999999
2020-06-30,0.493275,0.05600000000000001,0.867375,0.07675
