Date,compound,neg,neu,pos
2019-03-30,0.57035,0.025333333333333300,0.9058333333333330,0.06900000000000000
2019-03-31,0,0,0,0
2019-04-01,0.36936,0.032800000000000000,0.9196,0.0478
2019-04-02,0.9123,0.028500000000000000,0.9035,0.068
2019-04-03,0.5950142857142860,0.02557142857142860,0.9135714285714290,0.06085714285714290
2019-04-04,0.3609923076923080,0.031384615384615400,0.9141538461538460,0.05476923076923080
2019-04-05,0.81385,0.034333333333333300,0.8956666666666670,0.07016666666666670
2019-04-06,0.771725,0.025750000000000000,0.9155000000000000,0.058750000000000000
2019-04-07,0.9623333333333330,0.027,0.8943333333333330,0.078
2019-04-08,-0.12146000000000000,0.068,0.877,0.054800000000000000
2019-04-09,0.5588142857142860,0.020714285714285700,0.9197142857142860,0.05942857142857140
2019-04-10,0.9082000000000000,0.03666666666666670,0.8956666666666670,0.06766666666666670
2019-04-11,0.5988625,0.031,0.8886250000000000,0.08037500000000000
2019-04-12,0.6596222222222220,0.03411111111111110,0.8956666666666670,0.07033333333333330
2019-04-13,-0.12062500000000000,0.053000000000000000,0.90175,0.045250000000000000
2019-04-14,0.12744,0.046,0.8936,0.0602
2019-04-15,0.9009200000000000,0.028000000000000000,0.8977000000000000,0.0744
2019-04-16,0.49567000000000000,0.0376,0.9059000000000000,0.056500000000000000
2019-04-17,0.5235777777777780,0.038111111111111100,0.8924444444444450,0.07
2019-04-18,0.8545833333333330,0.013833333333333300,0.9151666666666670,0.07100000000000000
2019-04-19,0.3291818181818180,0.038,0.9140000000000000,0.048000000000000000
2019-04-20,0.7564,0.022,0.9295,0.049
2019-04-21,0.25796666666666700,0.03716666666666670,0.9095,0.05366666666666670
2019-04-22,0.42333333333333300,0.04466666666666670,0.8953333333333330,0.06
2019-04-23,0.6336857142857140,0.03742857142857140,0.8957142857142860,0.06714285714285710
2019-04-24,-0.09630000000000000,0.043000000000000000,0.8925714285714290,0.06414285714285710
2019-04-25,0.4158307692307690,0.03315384615384620,0.9025384615384620,0.06430769230769230
2019-04-26,0.23788000000000000,0.0482,0.8904,0.061400000000000000
2019-04-27,0.13390000000000000,0.0535,0.897,0.0495
2019-04-28,0.17093333333333300,0.038,0.92,0.042333333333333300
2019-04-29,0.5791636363636360,0.038454545454545500,0.882,0.07954545454545450
2019-04-30,0.3523875,0.025375,0.928,0.04675
2019-05-01,0.8875333333333330,0.03466666666666670,0.8976666666666670,0.06766666666666670
2019-05-02,0.4913125,0.034625,0.9148750000000000,0.050625000000000000
2019-05-03,0.06632000000000000,0.048800000000000000,0.8966,0.0548
2019-05-04,0.026550000000000000,0.0875,0.8005,0.1125
2019-05-05,0.9666,0.032,0.904,0.064
2019-05-06,0.1287727272727270,0.05145454545454550,0.8919090909090910,0.05645454545454550
2019-05-07,0.2711,0.04042857142857140,0.9134285714285710,0.04585714285714290
2019-05-08,0.6865000000000000,0.031000000000000000,0.9028888888888890,0.06588888888888890
2019-05-09,0.3248,0.036000000000000000,0.8998333333333330,0.06433333333333330
2019-05-10,0.4319500000000000,0.037125000000000000,0.9056250000000000,0.057125
2019-05-11,0.977,0.019,0.9255,0.0555
2019-05-12,0.998,0.015,0.902,0.084
2019-05-13,0.5972500000000000,0.0186,0.9141,0.0673
2019-05-14,-0.03283750000000000,0.05175,0.887,0.061375000000000000
2019-05-15,0.7574625,0.028375,0.90375,0.06787500000000000
2019-05-16,0.24316666666666700,0.03783333333333330,0.9040000000000000,0.05783333333333330
2019-05-17,0.40303333333333300,0.042,0.8916666666666670,0.06633333333333330
2019-05-18,0.9946000000000000,0.022,0.832,0.14600000000000000
2019-05-19,0.492325,0.03725,0.89225,0.07075000000000000
2019-05-20,0.43273333333333300,0.04066666666666670,0.8896666666666670,0.06950000000000000
2019-05-21,0.4199833333333330,0.035916666666666700,0.9038333333333340,0.06025
2019-05-22,0.060620000000000000,0.05840000000000000,0.8982000000000000,0.04340000000000000
2019-05-23,0.50475,0.012,0.9605000000000000,0.0275
2019-05-24,0.2569888888888890,0.03188888888888890,0.9197777777777780,0.04811111111111110
2019-05-25,0,0,0,0
2019-05-26,0.6515666666666670,0.02766666666666670,0.9193333333333330,0.05333333333333330
2019-05-27,0.5095,0.0324,0.9072000000000000,0.060400000000000000
2019-05-28,0.17760000000000000,0.03220000000000000,0.8994,0.06840000000000000
2019-05-29,0.4451444444444450,0.03533333333333330,0.8802222222222220,0.08433333333333330
2019-05-30,0.5300444444444450,0.024444444444444400,0.9225555555555560,0.053222222222222200
2019-05-31,0.8682000000000000,0.02122222222222220,0.9166666666666670,0.062000000000000000
2019-06-01,0.6038333333333330,0.025000000000000000,0.899,0.076
2019-06-02,0.8541,0.037,0.906,0.057
2019-06-03,0.7882777777777780,0.036000000000000000,0.8813333333333340,0.08277777777777780
2019-06-04,0.32530000000000000,0.021000000000000000,0.9212857142857140,0.05771428571428570
2019-06-05,0.5631000000000000,0.03858333333333330,0.8910833333333330,0.07025000000000000
2019-06-06,0.27622000000000000,0.0395,0.8979000000000000,0.0627
2019-06-07,0.35208,0.03230000000000000,0.9091000000000000,0.05870000000000000
2019-06-08,0.6734,0.02,0.947,0.033
2019-06-09,0.8269500000000000,0.04,0.903,0.057000000000000000
2019-06-10,0.7541777777777780,0.029444444444444400,0.8940000000000000,0.07677777777777780
2019-06-11,0.03554285714285710,0.04542857142857140,0.8822857142857140,0.07228571428571430
2019-06-12,0.3859,0.051625000000000000,0.886625,0.06212500000000000
2019-06-13,0.5797555555555560,0.02277777777777780,0.9188888888888890,0.05855555555555560
2019-06-14,0.5334714285714290,0.04157142857142860,0.8881428571428570,0.0702857142857143
2019-06-15,0.8563000000000000,0.0465,0.884,0.0695
2019-06-16,0.4982,0.03925,0.88725,0.07375000000000000
2019-06-17,0.6520666666666670,0.03,0.8955000000000000,0.07466666666666670
2019-06-18,0.26310000000000000,0.0325,0.9138333333333330,0.054
2019-06-19,0.4813666666666670,0.018833333333333300,0.9331666666666670,0.04800000000000000
2019-06-20,0.4768,0.027750000000000000,0.905,0.067
2019-06-21,0.6028875,0.02825,0.909875,0.062
2019-06-22,0.92258,0.030400000000000000,0.8804000000000000,0.08920000000000000
2019-06-23,0.5185,0.03811111111111110,0.8874444444444450,0.07444444444444450
2019-06-24,0.76848,0.041600000000000000,0.8918000000000000,0.0666
2019-06-25,0.7403636363636360,0.030363636363636400,0.8963636363636370,0.07327272727272730
2019-06-26,0.5974785714285710,0.03678571428571430,0.892,0.07107142857142860
2019-06-27,0.6069444444444440,0.020333333333333300,0.9253888888888890,0.05433333333333330
2019-06-28,0.06172857142857140,0.05357142857142860,0.8874285714285710,0.058857142857142900
2019-06-29,0,0,0,0
2019-06-30,0.06112500000000000,0.05325,0.8942500000000000,0.052500000000000000
